instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-L,PSO,14,0.6214762326713024,2.059492599999885,110,75.21789850120604,79.29185313724328,19.973814833948374,0.8245745171493659,1929.1430931134146
MC-CSSP-L,PSO,15,0.610735711146963,2.0586246000002575,100,69.40710497970527,80.6216804662589,23.598868933672584,0.8134125181399444,1819.1598952960367
MC-CSSP-L,PSO,16,0.6196807677647532,2.0637136000000282,62,75.60821855605182,79.96076997306726,20.19004965028379,0.8228814650970385,2080.9394324188042
MC-CSSP-L,PSO,17,0.6211402285214056,2.0133116999995764,101,75.64299738371349,80.68140126552062,19.973814833948374,0.8133417323958277,1939.791217976699
MC-CSSP-L,PSO,18,0.6270454982951458,1.9705180999999357,110,71.76083677210478,79.75598756327666,20.19004965028379,0.8080320501716561,1974.9608282390727
MC-CSSP-L,PSO,19,0.6188630684761306,2.0929849999997714,61,78.19597022817749,78.63149235586873,20.036404441730543,0.8509386925363066,1955.1675452800473
MC-CSSP-L,QIDDM,0,0.6791362729809921,4.590163700000176,24,73.0277176427534,82.9233628412256,18.792355860223758,0.8456696836026414,1841.2815794485969
MC-CSSP-L,QIDDM,1,0.6796487188900896,4.62950039999987,24,72.99931484518515,83.08428754398298,18.792355860223758,0.8434024792150582,1862.300275627953
MC-CSSP-L,QIDDM,2,0.6779425442089453,4.461642199999915,24,72.95635252294113,82.90807839767815,18.792355860223758,0.842292622221855,1923.6700086290293
MC-CSSP-L,QIDDM,3,0.6785975127564005,4.5555991999999605,16,73.18324828151194,82.66210773019317,18.792355860223758,0.8480425200950098,1831.0041928870733
MC-CSSP-L,QIDDM,4,0.6779425442089453,5.088810400000057,24,72.95635252294113,82.90807839767815,18.792355860223758,0.842292622221855,1923.6700086290293
MC-CSSP-L,QIDDM,5,0.6796487188900896,4.547388399999818,24,72.99931484518515,83.08428754398298,18.792355860223758,0.8434024792150582,1862.300275627953
MC-CSSP-L,QIDDM,6,0.6779425442089453,5.242207100000087,24,72.95635252294113,82.90807839767815,18.792355860223758,0.842292622221855,1923.6700086290293
MC-CSSP-L,QIDDM,7,0.6779425442089453,4.9886327999997775,32,72.95635252294113,82.90807839767815,18.792355860223758,0.842292622221855,1923.6700086290293
MC-CSSP-L,QIDDM,8,0.6782526842371561,5.389112899999873,8,72.80082188418258,83.16933350871058,18.792355860223758,0.8399197857294868,1933.947395190553
MC-CSSP-L,QIDDM,9,0.6854341828431024,5.1875426999999945,16,72.39102848005345,83.00403019939645,17.585149430914676,0.83168318572264,1821.000720457596
MC-CSSP-L,QIDDM,10,0.6800534502356967,4.467590499999915,32,73.23476373901086,83.23113757459109,18.792355860223758,0.8439116779464377,1926.0930981359352
MC-CSSP-L,QIDDM,11,0.6796487188900896,4.464126099999703,32,72.99931484518515,83.08428754398298,18.792355860223758,0.8434024792150582,1862.300275627953
MC-CSSP-L,QIDDM,12,0.6782526842371561,4.5398362999999335,24,72.80082188418258,83.16933350871058,18.792355860223758,0.8399197857294868,1933.947395190553
