instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-S,PSO,15,0.6481003218441783,2.0090884999999616,31,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,16,0.6481003218441783,1.9442311999991944,67,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,17,0.6481003218441783,2.011736800000108,36,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,PSO,18,0.6498006075229267,2.022280199999841,29,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,PSO,19,0.6498006075229267,1.9022122000005766,40,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QEA,0,0.6481003218441783,2.7243112000005567,20,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,1,0.6481003218441783,2.051142099999197,7,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,2,0.6481003218441783,2.4061056000000463,8,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,3,0.6325536584010965,2.2563920000002327,29,76.82275373461437,84.2132607711166,21.318920313272425,0.8162828060396534,542.4895169430312
MC-CSSP-S,QEA,4,0.6481003218441783,2.7392296000007264,6,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,5,0.6481003218441783,2.500193300000319,7,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,6,0.6481003218441783,2.14768069999991,16,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,7,0.6498006075229267,1.9343625000001339,6,87.42385855810899,84.12689910461367,15.512306310963663,0.8191838708064336,505.8346998442697
MC-CSSP-S,QEA,8,0.6481003218441783,2.1643637000006493,6,79.40764962768748,87.10820971952536,21.309715630694424,0.830610560289207,508.9715651284997
MC-CSSP-S,QEA,9,0.6397303439424356,1.962444100000539,12,81.34244144953846,85.18813289583974,21.309715630694424,0.8509239873859524,501.28717519439317
MC-CSSP-S,QEA,10,0.6397303439424356,1.9610804000003554,9,81.34244144953846,85.18813289583974,21.309715630694424,0.8509239873859524,501.28717519439317
